name,lat,long,region,address 1,address 2,address 3,county
The Strand Inn,52.1552179,-6.9943772,Ireland,DUNMORE EAST,,,CO. WATERFORD
Lizzy Langtons,53.7216601,-1.8556548,Ireland,THE SQUARE/CHAPEL STREET,TALLOW,,CO. WATERFORD
Keniry's Bar,52.0936683,-8.0065854,Ireland,THE SQUARE,TALLOW,,CO. WATERFORD
The Old Pike Inn,52.1284516,-7.5643707,Ireland,KILLINEEN,DUNGARVAN,,CO. WATERFORD
The Forge Inn,52.2909987,-7.312835,Ireland,46 SOUTH MAIN STREET,NAAS,,CO. KILDARE
The Forge Inn,52.2909987,-7.312835,Ireland,CARRICK ROAD,PORTLAW,,CO. WATERFORD
The Granville Hotel,52.2621198,-7.1120794,Ireland,61/66 THE QUAY,WATERFORD,,CO. WATERFORD
The Munster,52.2599788,-7.105855,Ireland,BAILEY'S NEW STREET,11 THE MALL,WATERFORD,CO. WATERFORD
Azzurro,52.1533873,-6.9949201,Ireland,DUNMORE EAST,,,CO. WATERFORD
Three Shippes,52.2579582,-7.1032707,Ireland,17/18 WILLIAM STREET AND 6/7 CANADA STREET,WATERFORD,,CO. WATERFORD
The Shamrock Inn,52.0524477,-7.8897797,Ireland,MAIN STREET,LAHINCH,,CO. CLARE
The Shamrock Inn,52.0524477,-7.8897797,Ireland,PAULSTOWN,,,CO. KILKENNY
Corcoran's Bar,36.0816433,-115.1468806,Ireland,SLEEVEN,KILL,,CO. WATERFORD
The Tavern Bar,52.259647,-7.1190149,Ireland,MAIN STREET,GLENTIES,,CO. DONEGAL
The Tavern Bar,52.259647,-7.1190149,Ireland,4/5 LOWER YELLOW ROAD,WATERFORD,,CO. WATERFORD
The Tavern Bar,52.259647,-7.1190149,Ireland,MAIN STREET,CAPPOQUIN,,CO. WATERFORD
The Anglers Rest,52.1480903,-7.8522409,Ireland,MAIN STREET,BALLYCONNELL,,CO. CAVAN
The Anglers Rest,52.1480903,-7.8522409,Ireland,LACKENDARRA,KILDINAN,,CO. CORK
The Anglers Rest,52.1480903,-7.8522409,Ireland,TULLYCROSS,RENVYLE,,CO. GALWAY
The Anglers Rest,52.1480903,-7.8522409,Ireland,OUGHTERARD,,,CO. GALWAY
The Anglers Rest,52.1480903,-7.8522409,Ireland,LOWER MAIN STREET,CAPPOQUIN,,CO. WATERFORD
The Anglers Rest,52.1480903,-7.8522409,Ireland,KNOCKMAROON HILL,CHAPELIZOD,,DUBLIN CITY
Olde Corner Inn,42.5687918,-70.7854619,Ireland,SHANACOOLE,STRADBALLY,,CO. WATERFORD
Tullys Bar,52.2621922,-7.114733,Ireland,37 O'CONNELL STREET,WATERFORD,,CO. WATERFORD
Unconquerable City Bat Limited,52.2614072,-7.1127982,Ireland,11 GEORGE'S STREET,WATERFORD,,CO. WATERFORD
The Cliff House Hotel,51.9487668,-7.7151578,Ireland,ARDMORE,,,CO. WATERFORD
Majestic Hotel,52.163175,-7.148425,Ireland,MAJESTIC APARTMENTS,TRAMORE,,CO. WATERFORD
The Mandarin Bar,52.2655969,-7.1032586,Ireland,FOUNTAIN STREET,FERRYBANK,WATERFORD,CO. WATERFORD
Fitzwilton Hotel Waterford,52.263421,-7.119548,Ireland,6 BRIDGE STREET,WATERFORD,,CO. WATERFORD
Jack Meades,52.2354888,-7.0345327,Ireland,BALLYCANAVAN,,,CO. WATERFORD
Brady's Pub,52.2422374,-7.1051834,Ireland,ST. JOHNS PARK,WATERFORD,,CO. WATERFORD
Kervicks,52.2598862,-7.1171044,Ireland,40 BALLYBRICKEN,WATERFORD,,CO. WATERFORD
The Anchor Bar,52.0898774,-7.6187038,Ireland,MAIN STREET,LISCANNOR,,CO. CLARE
The Anchor Bar,52.0898774,-7.6187038,Ireland,14 EAST HILL,COBH,,CO. CORK
The Anchor Bar,52.0898774,-7.6187038,Ireland,O'NEILL CROWLEY STREET (BROWNE STREET),YOUGHAL,,CO. CORK
The Anchor Bar,52.0898774,-7.6187038,Ireland,NEW STREET,BANTRY,,CO. CORK
The Anchor Bar,52.0898774,-7.6187038,Ireland,14 UPPER MAIN STREET,BUNCRANA,LIFFORD,CO. DONEGAL
The Anchor Bar,52.0898774,-7.6187038,Ireland,CHAPEL STREET,TARBERT,,CO. KERRY
The Anchor Bar,52.0898774,-7.6187038,Ireland,THOLSEL STREET,CARLINGFORD,,CO. LOUTH
The Anchor Bar,52.0898774,-7.6187038,Ireland,DAVITTS QUAY,DUNGARVAN,,CO. WATERFORD
Foley's,52.796645,-7.832699,Ireland,MAIN STREET / JAIL STREET,TEMPLEMORE,,CO. TIPPERARY
Foley's,52.796645,-7.832699,Ireland,CROSSABEG,WEXFORD,,CO. WEXFORD
Amby's Bar,52.5869791,-7.5414609,Ireland,BALLINGARRY,THURLES,,CO. TIPPERARY
P. Ryan,52.4662906,-8.276683,Ireland,BALLYNADRUCKILLY,LATTIN,,CO. TIPPERARY
Stapletons Bar,52.7522672,-7.9567456,Ireland,SLIEVERUE,WATERFORD,,CO. WATERFORD
The Malt House,53.342929,-6.2909969,Ireland,ATHBOY GATE,TRIM,,CO. MEATH
The Malt House,53.342929,-6.2909969,Ireland,8 MCDONAGH STREET,NENAGH,,CO. TIPPERARY
The Malt House,53.342929,-6.2909969,Ireland,MAIN STREET,TEMPLEMORE,,CO. TIPPERARY
The Carrick Inn,52.3456641,-7.4123866,Ireland,JOHN STREET,CARRICK ON SUIR,,CO. TIPPERARY
Caseys,52.2701094,-8.0992106,Ireland,21 MARKET SQUARE,PORTLAOISE,,CO. LAOIS
Caseys,52.2701094,-8.0992106,Ireland,CHURCH STREET,BALLYPOREEN,,CO. TIPPERARY
Robinson's Bar,52.3614277,-7.5805887,Ireland,KILSHEELAN,CLONMEL,,CO. TIPPERARY
The Quill Bar,52.8629832,-8.1997331,Ireland,32 MITCHELL STREET,NENAGH,,CO. TIPPERARY
The County House,52.3554477,-7.7031159,Ireland,4 UPPER GLADSTONE STREET,CLONMEL,,CO. TIPPERARY
Buddies,52.8210575,-8.2542305,Ireland,LISHEENACLOONTHA,CAPPAROE,NENAGH,CO. TIPPERARY
An Bonnan Bui,52.7681835,-8.3813046,Ireland,BALLINAHINCH,NEWPORT,,CO. TIPPERARY
The Ferry Inn,53.0888481,-8.1151056,Ireland,PORTLAND,LORRHA,,CO. TIPPERARY
Bertie's Bar,52.5602778,-8.0444444,Ireland,157 NORTH MAIN STREET,YOUGHAL,,CO. CORK
Bertie's Bar,52.5602778,-8.0444444,Ireland,DUNDRUM,,,CO. TIPPERARY
Ballykisteen Hotel And Golf Resort,52.5022461,-8.2166616,Ireland,GOTINSTOWN,MONARD,,CO. TIPPERARY
Pat Fox's,52.5173122,-7.8868518,Ireland,42/43 MAIN STREET,CASHEL,,CO. TIPPERARY
Stapeltons,52.7525257,-7.9578875,Ireland,MAIN STREET,BORRISOLEIGH,,CO. TIPPERARY
The Forde,52.8249977,-8.1616183,Ireland,BALLINACLOUGH,NENAGH,,CO. TIPPERARY
The Village Inn,52.9551789,-7.7984696,Ireland,DOWRA,,,CO. CAVAN
The Village Inn,52.9551789,-7.7984696,Ireland,15 NEWTOWN,COBH,,CO. CORK
The Village Inn,52.9551789,-7.7984696,Ireland,ARDGROOM,CASTLETOWNBERE,,CO. CORK
The Village Inn,52.9551789,-7.7984696,Ireland,MAIN STREET,KILWORTH,,CO. CORK
The Village Inn,52.9551789,-7.7984696,Ireland,MAIN STREET,ENNISKEANE,,CO. CORK
The Village Inn,52.9551789,-7.7984696,Ireland,GRENAGH VILLAGE,GRENAGH NORTH,,CO. CORK
The Village Inn,52.9551789,-7.7984696,Ireland,BALLYBOUGHAL,,,CO. DUBLIN
The Village Inn,52.9551789,-7.7984696,Ireland,FOHENAGH,AHASCRAGH,BALLINASLOE,CO. GALWAY
The Village Inn,52.9551789,-7.7984696,Ireland,KILCHREST,LOUGHREA,,CO. GALWAY
The Village Inn,52.9551789,-7.7984696,Ireland,KILKERRIN,BALLINASLOE,,CO. GALWAY
The Village Inn,52.9551789,-7.7984696,Ireland,CHURCH STREET,KILGARVAN,,CO. KERRY
The Village Inn,52.9551789,-7.7984696,Ireland,KILCUMMIN,KILLARNEY,,CO. KERRY
The Village Inn,52.9551789,-7.7984696,Ireland,MAIN STREET,CELBRIDGE,,CO. KILDARE
The Village Inn,52.9551789,-7.7984696,Ireland,PATRICK STREET,KILKENNY,,CO. KILKENNY
The Village Inn,52.9551789,-7.7984696,Ireland,KINLOUGH,,,CO. LEITRIM
The Village Inn,52.9551789,-7.7984696,Ireland,GORTNACLOHY,ASHFORD,BALLAGH,CO. LIMERICK
The Village Inn,52.9551789,-7.7984696,Ireland,FARRIHY,BROADFORD,RATHLUIRC,CO. LIMERICK
The Village Inn,52.9551789,-7.7984696,Ireland,AGHAMORE,BALLYHAUNIS,,CO. MAYO
The Village Inn,52.9551789,-7.7984696,Ireland,TOOCANANAGH,CLAREMORRIS,,CO. MAYO
The Village Inn,52.9551789,-7.7984696,Ireland,BALLYNACROONBEG,PARTRY,CLAREMORRIS,CO. MAYO
The Village Inn,52.9551789,-7.7984696,Ireland,MAIN STREET,CLONEE,,CO. MEATH
The Village Inn,52.9551789,-7.7984696,Ireland,MAIN STREET,RATHMOYLON,,CO. MEATH
The Village Inn,52.9551789,-7.7984696,Ireland,CASTLEJORDAN,,,CO. MEATH
The Village Inn,52.9551789,-7.7984696,Ireland,LOUGHGLYNN,CASTLEREA,,CO. ROSCOMMON
The Village Inn,52.9551789,-7.7984696,Ireland,CARTRON VILLAGE,SLIGO,,CO. SLIGO
The Village Inn,52.9551789,-7.7984696,Ireland,EGLISH,ROSCREA,,CO. TIPPERARY
The Village Inn,52.9551789,-7.7984696,Ireland,MOYGLASS,FETHARD,,CO. TIPPERARY
The Village Inn,52.9551789,-7.7984696,Ireland,MAIN STREET,NEWTOWNMOUNTKENNEDY,,CO. WICKLOW
The Village Inn,52.9551789,-7.7984696,Ireland,2/4/6 LISLE ROAD,CRUMLIN,,DUBLIN CITY
Paddy's Bar,53.0546411,-8.2034934,Ireland,12-14 PROSPECT HILL,GALWAY,,CO. GALWAY
Paddy's Bar,53.0546411,-8.2034934,Ireland,TERRYGLASS,NENAGH,,CO. TIPPERARY
J. Morriseys Bar,52.3747369,-7.9259199,Ireland,5 CASTLE STREET,CAHIR,,CO. TIPPERARY
The Village Inn,52.3274764,-7.9833567,Ireland,DOWRA,,,CO. CAVAN
The Village Inn,52.3274764,-7.9833567,Ireland,15 NEWTOWN,COBH,,CO. CORK
The Village Inn,52.3274764,-7.9833567,Ireland,ARDGROOM,CASTLETOWNBERE,,CO. CORK
The Village Inn,52.3274764,-7.9833567,Ireland,MAIN STREET,KILWORTH,,CO. CORK
The Village Inn,52.3274764,-7.9833567,Ireland,MAIN STREET,ENNISKEANE,,CO. CORK
The Village Inn,52.3274764,-7.9833567,Ireland,GRENAGH VILLAGE,GRENAGH NORTH,,CO. CORK
The Village Inn,52.3274764,-7.9833567,Ireland,BALLYBOUGHAL,,,CO. DUBLIN
The Village Inn,52.3274764,-7.9833567,Ireland,FOHENAGH,AHASCRAGH,BALLINASLOE,CO. GALWAY
The Village Inn,52.3274764,-7.9833567,Ireland,KILCHREST,LOUGHREA,,CO. GALWAY
The Village Inn,52.3274764,-7.9833567,Ireland,KILKERRIN,BALLINASLOE,,CO. GALWAY
The Village Inn,52.3274764,-7.9833567,Ireland,CHURCH STREET,KILGARVAN,,CO. KERRY
The Village Inn,52.3274764,-7.9833567,Ireland,KILCUMMIN,KILLARNEY,,CO. KERRY
The Village Inn,52.3274764,-7.9833567,Ireland,MAIN STREET,CELBRIDGE,,CO. KILDARE
The Village Inn,52.3274764,-7.9833567,Ireland,PATRICK STREET,KILKENNY,,CO. KILKENNY
The Village Inn,52.3274764,-7.9833567,Ireland,KINLOUGH,,,CO. LEITRIM
The Village Inn,52.3274764,-7.9833567,Ireland,GORTNACLOHY,ASHFORD,BALLAGH,CO. LIMERICK
The Village Inn,52.3274764,-7.9833567,Ireland,FARRIHY,BROADFORD,RATHLUIRC,CO. LIMERICK
The Village Inn,52.3274764,-7.9833567,Ireland,AGHAMORE,BALLYHAUNIS,,CO. MAYO
The Village Inn,52.3274764,-7.9833567,Ireland,TOOCANANAGH,CLAREMORRIS,,CO. MAYO
The Village Inn,52.3274764,-7.9833567,Ireland,BALLYNACROONBEG,PARTRY,CLAREMORRIS,CO. MAYO
The Village Inn,52.3274764,-7.9833567,Ireland,MAIN STREET,CLONEE,,CO. MEATH
The Village Inn,52.3274764,-7.9833567,Ireland,MAIN STREET,RATHMOYLON,,CO. MEATH
The Village Inn,52.3274764,-7.9833567,Ireland,CASTLEJORDAN,,,CO. MEATH
The Village Inn,52.3274764,-7.9833567,Ireland,LOUGHGLYNN,CASTLEREA,,CO. ROSCOMMON
The Village Inn,52.3274764,-7.9833567,Ireland,CARTRON VILLAGE,SLIGO,,CO. SLIGO
The Village Inn,52.3274764,-7.9833567,Ireland,EGLISH,ROSCREA,,CO. TIPPERARY
The Village Inn,52.3274764,-7.9833567,Ireland,MOYGLASS,FETHARD,,CO. TIPPERARY
The Village Inn,52.3274764,-7.9833567,Ireland,MAIN STREET,NEWTOWNMOUNTKENNEDY,,CO. WICKLOW
The Village Inn,52.3274764,-7.9833567,Ireland,2/4/6 LISLE ROAD,CRUMLIN,,DUBLIN CITY
Reddans,52.8643912,-8.1977699,Ireland,44 PEARSE STREET,NENAGH,,CO. TIPPERARY
Larkin's,52.9046178,-8.3456587,Ireland,GARRYKENNEDY,PORTROE,NENAGH,CO. TIPPERARY
The Bridge House,53.3450254,-6.2677215,Ireland,MAIN STREET,KNIGHTSTREET,BALLINGARRY,CO. LIMERICK
The Bridge House,53.3450254,-6.2677215,Ireland,ENFIELD,,,CO. MEATH
The Bridge House,53.3450254,-6.2677215,Ireland,ATHLEAGUE,,,CO. ROSCOMMON
The Bridge House,53.3450254,-6.2677215,Ireland,GOLDEN,,,CO. TIPPERARY
The Swallow Inn,52.2072648,-8.082118,Ireland,BARNAHOWN,ARAGLEN KILWORTH,,CO. TIPPERARY
Hayes Hotel,52.6793112,-7.812187,Ireland,LIBERTY SQUARE,THURLES,,CO. TIPPERARY
Rody Kennedy,52.6860246,-8.2362069,Ireland,REARNOGY,"REARCROSS, NEWPORT",,CO. TIPPERARY
Figgertys,52.8681299,-8.1919428,Ireland,40 PIERCE MCCANN SREET,SUMMERHILL,NENAGH,CO. TIPPERARY
Quinlans,52.7358618,-7.7147009,Ireland,20-21 PLUNKETT STREET,AND CHURCH LANE,KILLARNEY,CO. KERRY
Quinlans,52.7358618,-7.7147009,Ireland,MOYNE VILLAGE,MOYNE,THURLES,CO. TIPPERARY
Cooney's Bar,52.3458131,-7.4126346,Ireland,76 MAIN STREET,CARRICK-ON-SUIR,,CO. TIPPERARY
Ciss Ryan's,52.8926506,-8.3576413,Ireland,GARRYKENNEDY,PORTROE NENAGH,,CO. TIPPERARY
Derry Bourkes,54.9966124,-7.3085748,Ireland,CHAPEL STREET,BORRISOLEIGH,THURLES,CO. TIPPERARY
Morrissey's Supervalu,52.516121,-7.888738,Ireland,MAIN STREET,CASHEL,,CO. TIPPERARY
Bit And Bridle,52.53818,-7.76965,Ireland,MAIN STREET,KILLENAULE,,CO. TIPPERARY
O'ceallachain's,52.3453744,-7.4103405,Ireland,57 MAIN STREET,CARRICK ON SUIR,,CO. TIPPERARY
The Porter House,52.4741037,-8.1571113,Ireland,10 BANK PLACE,TIPPERARY,,CO. TIPPERARY
The Porter House,52.4741037,-8.1571113,Ireland,GROUND FLOOR,64 A SOUTH WILLIAM STREET,,DUBLIN CITY
Eldons (clonmel) Limited,52.3549226,-7.6969628,Ireland,12/13 DILLON STREET / 1 CROSS STREET,CLONMEL,,CO. TIPPERARY
Kennedys Tower Lounge,52.6832131,-7.7993663,Ireland,BOHERNAMONA ROAD,THURLES,,CO. TIPPERARY
Bit And Bridle,52.4983374,-8.2060775,Ireland,MAIN STREET,KILLENAULE,,CO. TIPPERARY
The Malt House,52.7969547,-7.8338897,Ireland,ATHBOY GATE,TRIM,,CO. MEATH
The Malt House,52.7969547,-7.8338897,Ireland,8 MCDONAGH STREET,NENAGH,,CO. TIPPERARY
The Malt House,52.7969547,-7.8338897,Ireland,MAIN STREET,TEMPLEMORE,,CO. TIPPERARY
Murphy's,52.7959167,-7.8358637,Ireland,BALLYMURPHY,BORRIS,,CO. CARLOW
Murphy's,52.7959167,-7.8358637,Ireland,84 MAIN STREET,MALLOW,,CO. CORK
Murphy's,52.7959167,-7.8358637,Ireland,MAIN STREET,TEMPLEMORE,,CO. TIPPERARY
Murphy's,52.7959167,-7.8358637,Ireland,93/95 UPPER RATHMINES ROAD,,,DUBLIN CITY
Horse And Jockey Inn,52.6150861,-7.7757227,Ireland,CURRAHEEN,THURLES,,CO. TIPPERARY
Premier Bar,52.3418049,-7.4146751,Ireland,CARRICKBEG,CARRICK-ON-SUIR,,CO. TIPPERARY
Quinn's,52.56778,-7.67329,Ireland,MAIN STREET,KILLENAULE,,CO. TIPPERARY
The White House,52.955021,-7.798533,Ireland,"2, PEARSE STREET",KINSALE,,CO. CORK
The White House,52.955021,-7.798533,Ireland,52 O'CONNELL STREET,LIMERICK,,CO. LIMERICK
The White House,52.955021,-7.798533,Ireland,CASTLE STREET,ROSCREA,,CO. TIPPERARY
The White House,52.955021,-7.798533,Ireland,MAIN STREET,BALDOYLE,,DUBLIN CITY
Glenview Lounge,52.27429,-7.86961,Ireland,GLENVIEW,AUGHNACLIFFE,,CO. LONGFORD
Kickham House,52.473908,-8.1598803,Ireland,50 MAIN STREET,TIPPERARY,,CO. TIPPERARY
Shenanigans,52.359354,-7.6966328,Ireland,37/39 THOMAS STREET,CLONMEL,,CO. TIPPERARY
Ftg Public House,52.3092483,-7.8842292,Ireland,KILLBALLYGORM,ARDFINNAN,,CO. TIPPERARY
The Clough Inn,52.9430001,-8.0379343,Ireland,MAIN STREET,CLOUGHJORDAN,,CO. TIPPERARY
Kitty O'donnell,52.361397,-7.6989054,Ireland,23 THOMAS STREET,CLONMEL,,CO. TIPPERARY
The Royal Bar,52.3476777,-7.4141283,Ireland,BALLYJAMESDUFF,,,CO. CAVAN
Moroney's,52.4117325,-8.2274136,Ireland,LISVERNANE,AHERLOW,,CO. TIPPERARY
Lonergans,52.3522787,-7.7051454,Ireland,258 UPPER SALTHILL,GALWAY,,CO. GALWAY
Lonergans,52.3522787,-7.7051454,Ireland,35/36 0'CONNELL STREET,CLONMEL,,CO. TIPPERARY
Sheehy's Bar,52.3266843,-7.9843018,Ireland,"BURGESS, BALLYLOBBY",CAHIR,,CO. TIPPERARY
The Coachman,52.3536005,-7.6979736,Ireland,13/14 PARNELL STREET,CLONMEL,,CO. TIPPERARY
Bakers Bar,52.3536094,-7.6980042,Ireland,17 PARNELL STREET,AND EXTENSION ATTACHED TO AND ADJOINING THE SAID LICENSED PREMISES,CLONMEL,CO. TIPPERARY
Hickey's Bakery,52.3523416,-7.7061719,Ireland,117/118 IRISHTOWN,CLONMEL,,CO. TIPPERARY
The Ivy Bridge Bar,53.8851594,-9.5463803,Ireland,MAIN STREET,NEWPORT,,CO. TIPPERARY
The Shamrock Lounge,52.3746261,-7.9250204,Ireland,15 CASTLE STREET,CAHIR,,CO. TIPPERARY
Quinlans Lounge,52.474947,-8.162594,Ireland,15/16/17 DAVIS STREET,TIPPERARY,,CO. TIPPERARY
The Cross Bar,52.6789857,-8.1627708,Ireland,DUNIRY,LOUGHREA,,CO. GALWAY
The Cross Bar,52.6789857,-8.1627708,Ireland,DRUMGOOLESTOWN,STABANNON,,CO. LOUTH
The Cross Bar,52.6789857,-8.1627708,Ireland,BALLINAMEEN,BOYLE,,CO. ROSCOMMON
The Cross Bar,52.6789857,-8.1627708,Ireland,KILCOMMON CROSS,THURLES,,CO. TIPPERARY
O'briens Bar,41.3887903,-73.47099,Ireland,NUMBER 4 KERRY LANE,CHURCHTOWN,MALLOW,CO. CORK
O'briens Bar,41.3887903,-73.47099,Ireland,5 AND 6 BRIDGE STREET,TIPPERARY,,CO. TIPPERARY
O'briens Bar,41.3887903,-73.47099,Ireland,DUNCORMICK,,,CO. WEXFORD
The Hollyford Inn,52.6247132,-8.1168708,Ireland,PIPERHILL,HOLLYFORD,,CO. TIPPERARY
Seymour's Bar,52.883206,-8.3496765,Ireland,PORTROE,NENAGH,,CO. TIPPERARY
Byrne's Capitol Bar,52.518297,-7.8861786,Ireland,LADYSWELL STREET,CASHEL,,CO. TIPPERARY
Ollie's,52.4407951,-7.8822121,Ireland,MONEYGALL,ROSCREA,,CO. OFFALY
Ollie's,52.4407951,-7.8822121,Ireland,LOUGHKENT,NEW INN,CASHEL,CO. TIPPERARY
The Trap Bar,52.4527626,-7.4822345,Ireland,GRANGEMOCKLER,CARRICK ON SUIR,,CO. TIPPERARY
Darmody's Bar And Lounge,52.6389859,-7.7389854,Ireland,MAIN STREET,LITTLETON,THURLES,CO. TIPPERARY
Farrells Foodstore And Off Licence,52.3476495,-7.4189708,Ireland,1 AND 2 MAIN STREET,CARRICK-ON-SUIR,,CO. TIPPERARY
The Abbey Tavern,52.3777254,-7.9292019,Ireland,QUINN,,,CO. CLARE
The Abbey Tavern,52.3777254,-7.9292019,Ireland,GILABBEY STREET,CORK,,CO. CORK
The Abbey Tavern,52.3777254,-7.9292019,Ireland,28 ABBEY STREET,HOWTH,,CO. DUBLIN
The Abbey Tavern,52.3777254,-7.9292019,Ireland,GRAIGUENOE,HOLYCROSS,,CO. TIPPERARY
Moloney's,52.400834,-7.8198319,Ireland,POULMUCKA,"CLERIHAN, CLONMEL",,CO. TIPPERARY
The Foot Bar,52.4105261,-8.0617912,Ireland,CLOHERA,BANSHA,,CO. TIPPERARY
Hannigan's Pub,52.9849272,-8.2552644,Ireland,KILBARRON,COOLBAWN,NENAGH,CO. TIPPERARY
Strand Bar,52.3457369,-7.4148837,Ireland,STRAND VILLAGE,NEWCASTLEWEST,,CO. LIMERICK
Strand Bar,52.3457369,-7.4148837,Ireland,BRIDGE STREET,CARRICK-ON-SUIR,,CO. TIPPERARY
Finns Bar,52.7524096,-7.9571995,Ireland,MAIN STREET,BORRISOLEIGH,,CO. TIPPERARY
The Whiskey Still,52.9238887,-8.2772061,Ireland,DROMINEER,NENAGH,,CO. TIPPERARY
Cragg View Bar,52.6597747,-7.5431415,Ireland,GRAIGECASTLE,GRANGE,THURLES,CO. TIPPERARY
The Glue Pot,52.5876621,-7.547113,Ireland,BALLINGARRY,SHINROE,ROSCREA,CO. TIPPERARY
Kate Ryans,52.3552738,-7.7042055,Ireland,1 CASHEL STREET,CLONMEL,,CO. TIPPERARY
The Thatched Cottage Inn,52.8914698,-8.2448235,Ireland,BALLYCOMMON,NENAGH,,CO. TIPPERARY
The County,52.6789189,-7.8130562,Ireland,17 LIBERTY SQUARE,THURLES,,CO. TIPPERARY
The Kenyon Bar,52.8613293,-8.1978158,Ireland,37 KENYON STREET,NENAGH,,CO. TIPPERARY
Jack Harty,52.8498542,-8.0367449,Ireland,MAIN STREET,TOOMEVARA,NENAGH,CO. TIPPERARY
The Abbey Tavern,52.6349762,-7.868995,Ireland,QUINN,,,CO. CLARE
The Abbey Tavern,52.6349762,-7.868995,Ireland,GILABBEY STREET,CORK,,CO. CORK
The Abbey Tavern,52.6349762,-7.868995,Ireland,28 ABBEY STREET,HOWTH,,CO. DUBLIN
The Abbey Tavern,52.6349762,-7.868995,Ireland,GRAIGUENOE,HOLYCROSS,,CO. TIPPERARY
Castle Tavern,52.678631,-7.81431,Ireland,37 LIBERTY SQUARE,THURLES,,CO. TIPPERARY
Maggies,52.3418049,-7.4146751,Ireland,ASSARIE ROAD,WESTPORT,BALLYSHANNON,CO. DONEGAL
Maggies,52.3418049,-7.4146751,Ireland,CARRICKBEG,CARRICK ON SUIR,,CO. TIPPERARY
The Mackey Stand,52.6802363,-7.822282,Ireland,BOHERNANAVE TOWNPARK,THURLES,,CO. TIPPERARY
Feehan's Bar,52.517078,-7.8873538,Ireland,"MAIN STREET, CASHEL",,,CO. TIPPERARY
The Congo Bar,52.6825902,-8.2212792,Ireland,BARNADROMEENY REARCROSS,NEWPORT,,CO. TIPPERARY
The Clodagh Bar,52.74993,-7.9519,Ireland,BORRISOLEIGH,,,CO. TIPPERARY
Hayes Bar,52.8642968,-8.1975561,Ireland,GLANDORE,SKIBBEREEN,,CO. CORK
Hayes Bar,52.8642968,-8.1975561,Ireland,MAIN STREET,CAPPAMORE,,CO. LIMERICK
Hayes Bar,52.8642968,-8.1975561,Ireland,PUCKANE,NENAGH,,CO. TIPPERARY
Brennan's,52.6792528,-7.8134334,Ireland,NEW BIRMINGHAM,THURLES,,CO. TIPPERARY
Horse And Hound,52.5426266,-7.816481,Ireland,5 TOWNSHEND STREET,SKIBBEREEN,,CO. CORK
Horse And Hound,52.5426266,-7.816481,Ireland,MULGRAVE STREET/CATHEDRAL PLACE,LIMERICK,,CO. LIMERICK
Horse And Hound,52.5426266,-7.816481,Ireland,FUSSOUGH,DUALLA,CASHEL,CO. TIPPERARY
Horse And Hound,52.5426266,-7.816481,Ireland,44 - 46 BROOKWOOD RISE,HARMONSTOWN,ARTANE,DUBLIN CITY
Crosses Bar,52.5382847,-8.1413569,Ireland,DONOHILL CROSS,DONOHILL,,CO. TIPPERARY
The Hill Bar,52.3753414,-7.9301475,Ireland,KYLEBRACK,LOUGHREA,,CO. GALWAY
The Hill Bar,52.3753414,-7.9301475,Ireland,BARRACK STREET,CAHIR,,CO. TIPPERARY
Corny's Bar,52.474307,-8.1664256,Ireland,DAVITT STREET (CORNER UPPER CHURCH STREET),TIPPERARY,,CO. TIPPERARY
D. Maher's,52.6801064,-7.8044421,Ireland,GORTNAHOE,THURLES,,CO. TIPPERARY
The Bridge Bar,52.4660649,-7.6964133,Ireland,BRIDGE END,RAMELTON,,CO. DONEGAL
The Bridge Bar,52.4660649,-7.6964133,Ireland,MAIN STREET,BUNDORAN,,CO. DONEGAL
The Bridge Bar,52.4660649,-7.6964133,Ireland,BRIDGE STREET,DUNMORE,,CO. GALWAY
The Bridge Bar,52.4660649,-7.6964133,Ireland,SHOP STREET,TUAM,,CO. GALWAY
The Bridge Bar,52.4660649,-7.6964133,Ireland,PORTMAGEE,KILLARNEY,,CO. KERRY
The Bridge Bar,52.4660649,-7.6964133,Ireland,RATHBEG,RATHMORE,,CO. KERRY
The Bridge Bar,52.4660649,-7.6964133,Ireland,BRIDGE STREET,RATHANGAN,,CO. KILDARE
The Bridge Bar,52.4660649,-7.6964133,Ireland,BELLVIEW ROAD,MULLINGAR,,CO. WESTMEATH
The Bridge Bar,52.4660649,-7.6964133,Ireland,GOREY BRIDGE,GOREY,,CO. WEXFORD
Hibernian Inn,52.86405,-8.1976891,Ireland,HIGH STREET,TUAM,,CO. GALWAY
The Forge Bar,52.4648896,-8.3534615,Ireland,CAUSEWAY,,,CO. KERRY
The Ship,52.668377,-7.8844026,Ireland,CORMACKSTOWN,THURLES,,CO. TIPPERARY
Tom Maher's Bar,52.795558,-7.8369299,Ireland,9 PATRICK STREET,TEMPLEMORE,,CO. TIPPERARY
Gleasons Bar,52.5186765,-7.8864622,Ireland,44 LADYSWELL STREET,CASHEL,,CO. TIPPERARY
Kehoe's Bar,52.4035974,-7.5386396,Ireland,TOOR,KILCASH,CLONMEL,CO. TIPPERARY
Macaogains,52.9963736,-8.1273257,Ireland,MAIN STREET,BORRISOKANE,,CO. TIPPERARY
Hanrahan's Bar,52.2117949,-7.7359106,Ireland,BALLINAMULT,CLONMEL,,CO. TIPPERARY
The Village Inn,52.4661407,-7.6951799,Ireland,DOWRA,,,CO. CAVAN
The Village Inn,52.4661407,-7.6951799,Ireland,15 NEWTOWN,COBH,,CO. CORK
